tick_id,ms
237,21.7912
238,12.1171
239,14.9175
240,14.6023
241,16.4496
242,15.8626
243,18.4666
244,18.2103
245,13.5677
246,16.8119
247,13.2645
248,14.3922
249,14.0169
250,16.4639
251,13.9588
252,15.8465
253,17.3483
254,16.5455
255,13.0853
256,15.8442
257,12.9936
258,22.4152
259,16.2019
260,19.2312
261,12.8717
262,20.5967
263,19.3379
264,22.2129
265,20.4590
266,20.9256
267,21.2325
268,19.8428
269,22.8829
270,24.9245
271,24.5146
272,22.6737
273,25.8729
274,25.6498
275,23.2001
276,21.6402
277,20.5554
278,25.8325
279,22.4529
280,22.7040
281,20.9365
282,20.4905
283,18.1426
284,17.2500
285,22.2130
286,16.9457
287,18.9419
288,19.7689
289,19.6342
290,20.3194
291,17.6888
292,19.0471
293,19.6009
294,17.4846
295,18.0327
296,18.0117
297,15.8458
298,17.8374
299,16.7430
300,16.8666
301,16.7340
302,19.4153
303,20.3286
304,20.9929
305,21.6986
306,21.0468
307,22.5480
308,26.2421
309,22.9670
310,22.2673
311,22.0585
312,21.6465
313,21.2994
314,17.1264
315,20.0145
316,21.9391
317,17.9973
318,21.1452
319,23.9348
320,22.9459
321,18.4586
322,18.0037
323,17.8285
324,17.3187
325,20.1083
326,18.5347
327,18.9591
328,20.3927
329,16.1658
330,21.3196
331,15.5110
332,15.4616
333,16.9087
334,15.4098
335,14.5471
336,16.8314
337,11.4007
338,16.7636
339,14.5114
340,13.3029
341,16.1327
342,13.9047
343,14.6567
344,17.1252
345,15.7207
346,18.4572
347,14.6351
348,16.4474
349,15.9016
350,16.6580
351,17.4850
352,17.9887
353,17.9091
354,18.1193
355,16.0529
356,14.1872
357,17.7037
358,13.6869
359,14.6998
360,13.1430
361,17.2717
362,12.2296
363,15.5525
364,12.4014
365,14.0058
366,11.9349
367,11.4896
368,11.8340
369,12.5098
370,11.6763
371,10.8435
372,14.0919
373,11.0169
374,9.6619
375,10.4451
376,9.6701
377,9.4845
378,10.1634
379,10.4566
380,9.4329
381,8.6991
382,13.7371
383,11.0558
384,13.6423
385,12.4650
386,12.1252
387,16.9483
388,15.0580
389,14.3946
390,13.1522
391,11.9487
392,12.0353
393,11.9814
394,12.9381
395,14.6980
396,14.5492
397,14.8027
398,17.7943
399,19.7567
400,17.5774
401,14.4189
402,17.9200
403,13.9086
404,18.1113
405,14.1943
406,15.6673
407,18.8496
408,17.8253
409,19.7413
410,15.3837
411,16.7789
412,15.3040
413,13.6848
414,15.8145
415,14.7333
416,17.3810
417,17.3443
418,17.2328
419,18.0939
420,16.1872
421,18.1478
422,18.1874
423,16.9652
424,17.2354
425,16.2295
426,15.6483
427,12.6835
428,16.0023
429,16.8766
430,10.4307
431,11.7345
432,11.8498
433,13.6109
434,12.6102
435,16.8365
436,16.3924
437,12.4893
438,15.0531
439,16.5578
440,13.4577
441,16.1554
442,12.4304
443,13.1734
444,18.5741
445,13.7069
446,13.7176
447,11.7130
448,16.4696
449,17.0088
450,13.9569
451,14.8142
452,18.1005
453,16.4279
454,18.1902
455,15.2781
456,17.2663
457,15.2418
458,17.8046
459,16.3763
460,16.7160
461,20.7477
462,16.7394
463,18.8038
464,15.3994
465,17.5608
466,19.8701
467,21.8833
468,17.1650
469,17.3837
470,18.6055
471,14.6711
472,17.5179
473,17.6373
474,13.2871
475,11.9885
476,13.9923
477,17.2359
478,15.2274
479,14.4107
480,10.0322
481,13.3510
482,12.6248
483,15.2575
484,13.7896
485,11.1726
486,13.4152
487,12.9368
488,9.7413
489,14.5553
490,14.2775
491,10.8733
492,14.2652
493,10.3488
494,9.1504
495,11.4774
496,9.1864
497,9.4621
498,9.4738
499,9.9281
500,11.7184
501,8.5249
502,13.0965
503,14.2039
504,12.1597
505,14.0255
506,13.3453
507,10.8515
508,12.2938
509,11.8503
510,13.1631
511,14.1348
512,12.5603
513,15.5681
514,13.8878
515,13.5221
516,15.4690
517,13.7845
518,14.5122
519,16.8660
520,17.1452
521,17.0666
522,21.8518
523,15.6866
524,18.1180
525,17.6272
526,17.6929
527,17.7891
528,17.7041
529,18.9403
530,18.7630
531,17.1329
532,17.5497
533,15.4577
534,17.5453
535,18.4756
536,14.7208
537,18.3411
538,17.6683
539,14.0587
540,14.4531
541,16.2613
542,12.2464
543,14.7329
544,12.9794
545,16.9607
546,16.7832
547,18.5758
548,13.9410
549,28.7966
550,16.5179
551,17.0006
552,12.9830
553,14.4501
554,15.1415
555,14.2789
556,15.2955
557,16.9781
558,15.9027
559,16.4929
560,14.1311
561,14.7637
562,16.6521
563,18.3015
564,14.0806
565,14.7597
566,14.6597
567,13.4164
568,14.9692
569,17.1427
570,14.5013
571,19.6285
572,14.7733
573,16.2471
574,16.2783
575,19.6843
576,20.1906
577,15.8022
578,17.8907
579,19.7946
580,16.7217
581,14.8167
582,18.3076
583,14.1749
584,17.6870
585,13.1249
586,18.2018
587,16.2716
588,15.5500
589,11.3245
590,16.0966
591,12.5423
592,10.3446
593,11.9471
594,10.4652
595,13.6680
596,13.2095
597,14.2915
598,14.3494
599,11.7008
600,12.6308
601,12.3566
602,10.8917
603,9.5649
604,10.6272
605,11.3497
606,11.3855
607,9.3320
608,12.9175
609,9.1017
610,10.1646
611,8.8266
612,9.6801
613,9.4560
614,8.6506
615,11.2749
616,13.1843
617,9.7188
618,11.6341
619,10.3247
620,9.9442
621,10.6824
622,13.8639
623,11.0389
624,10.7727
625,11.3610
626,11.5266
627,10.4707
628,16.0927
629,12.4415
630,11.7142
631,13.0649
632,10.6316
633,9.7717
634,13.5535
635,13.6682
636,13.6739
637,12.2032
638,16.9750
639,15.4128
640,12.7788
641,11.2714
642,14.6562
643,15.9919
644,11.3866
645,16.0316
646,16.7364
647,13.5786
648,17.9857
649,15.5503
650,13.4795
651,16.2196
652,15.9935
653,13.0884
654,13.9709
655,13.2394
656,14.2463
657,17.3137
658,17.9302
659,15.0527
660,16.5720
661,18.1512
662,14.9921
663,18.2594
664,17.1239
665,19.9392
666,18.3876
667,17.6008
668,15.9906
669,16.1807
670,14.3923
671,15.8023
672,16.9186
673,16.4357
674,15.1327
675,16.3991
676,20.2294
677,12.9198
678,19.5523
679,16.1196
680,17.7592
681,18.2660
682,16.5593
683,15.8954
684,17.3666
685,15.3920
686,19.4926
687,15.7439
688,13.1382
689,18.1995
690,14.2604
691,12.3961
692,12.8777
693,12.5499
694,13.6251
695,15.2936
696,11.6319
697,9.9690
698,12.4328
699,10.4666
700,12.4216
701,13.1870
702,11.3876
703,12.0721
704,13.2350
705,14.1474
706,13.5574
707,16.6079
708,14.8082
709,13.4990
710,11.0915
711,10.6608
712,13.1126
713,15.4949
714,15.2934
715,16.3711
716,12.9312
717,14.6570
718,16.4724
719,16.4702
720,16.0453
721,13.6569
722,12.0155
723,16.7350
724,11.5590
725,12.6117
726,13.3528
727,13.7236
728,13.4849
729,13.0604
730,12.4181
731,10.8104
732,12.2102
733,14.6760
734,13.0919
735,13.6803
736,16.6921
737,16.5012
738,12.7951
739,13.4877
740,15.8221
741,17.2288
742,13.3206
743,16.5458
744,14.9524
745,17.7060
746,19.2175
747,13.2947
748,11.9348
749,13.0325
750,11.7061
751,13.9786
752,12.2755
753,12.2415
754,13.0823
755,12.4564
756,13.6816
757,11.9707
758,14.0822
759,14.0366
760,11.9264
761,12.6056
762,12.8673
763,13.2377
764,14.3163
765,19.5419
766,14.6106
767,19.0990
768,13.9734
769,14.0276
770,14.0391
771,19.7736
772,14.8503
773,19.0842
774,18.1742
775,16.1075
776,17.2899
777,14.7461
778,15.9713
779,15.0373
780,18.0884
781,17.2820
782,15.9693
783,16.3684
784,16.1423
785,16.4989
786,19.9564
787,17.6887
788,15.5171
789,16.9236
790,17.3931
791,15.7200
792,15.1254
793,17.7218
794,16.6139
795,17.2412
796,12.8623
797,13.7417
798,15.4221
799,14.0790
800,11.2916
801,12.4099
802,8.7269
803,12.0493
804,12.4189
805,14.9634
806,17.9720
807,13.3891
808,11.5002
809,16.0215
810,12.0746
811,11.5938
812,12.4074
813,14.5002
814,11.1889
815,11.9549
816,13.3146
817,11.3270
818,15.5176
819,12.1469
820,12.6757
821,10.4683
822,10.5799
823,9.9232
824,12.4836
825,15.7323
826,12.4207
827,12.0655
828,11.7797
829,12.3683
830,11.7793
831,11.9422
832,12.2948
833,15.4284
834,13.0871
835,11.3360
836,12.1208
837,11.7317
838,13.5190
839,15.6025
840,15.3432
841,10.0122
842,12.8025
843,9.9949
844,13.9272
845,11.5973
846,11.5171
847,17.4622
848,14.3121
849,14.0889
850,14.9244
851,14.6687
852,11.8838
853,15.9316
854,13.6817
855,14.6199
856,12.1834
857,16.9956
858,11.8143
859,15.7222
860,12.3275
861,14.4215
862,13.0017
863,15.5993
864,14.7919
865,12.2264
866,20.0869
867,17.3721
868,22.5756
869,20.5693
870,15.6105
871,18.5411
872,14.1354
873,17.8661
874,14.7501
875,14.9026
876,16.5080
877,16.4618
878,16.2745
879,17.5583
880,15.7924
881,18.8339
882,16.7676
883,16.7840
884,16.0500
885,19.4200
886,16.3752
887,18.3651
888,12.7008
889,17.3380
890,14.2645
891,12.6636
892,14.7842
893,18.5706
894,15.7573
895,17.7833
896,16.9177
897,16.7760
898,18.0465
899,17.2009
900,18.5685
901,16.1035
902,16.4677
903,13.8525
904,17.0985
905,16.5303
906,18.1818
907,19.2340
908,14.3989
909,10.5369
910,14.5176
911,14.7337
912,13.1844
913,13.6657
914,11.8801
915,12.5334
916,13.6893
917,11.6791
918,12.4042
919,15.6338
920,12.9223
921,12.8510
922,11.6116
923,12.6346
924,9.8687
925,10.7398
926,9.5605
927,15.2583
928,17.5578
929,13.6913
930,13.2979
931,12.4604
932,12.2382
933,10.9027
934,11.8766
935,11.8861
936,11.5927
937,13.1636
938,10.3432
939,14.1059
940,12.4653
941,10.2677
942,11.1696
943,13.3585
944,10.8487
945,12.6109
946,14.2552
947,24.0027
948,12.8403
949,11.6501
950,10.7108
951,9.5090
952,12.2006
953,13.5305
954,9.1987
955,10.9596
956,10.0312
957,17.4239
958,18.3011
959,17.8772
960,19.4923
961,17.1686
962,16.9496
963,17.5460
964,14.1146
965,16.5911
966,20.4010
967,17.1017
968,14.5459
969,12.5467
970,17.0491
971,16.6008
972,16.9021
973,19.1805
974,16.6013
975,16.8437
976,16.0433
977,15.8795
978,16.5396
979,17.3440
980,16.8982
981,19.7332
982,17.0624
983,17.2115
984,19.5034
985,19.9816
986,17.8257
987,17.6354
988,20.7066
989,18.4092
990,16.2951
991,15.1583
992,18.5461
993,15.9075
994,17.0255
995,15.8767
996,16.8103
997,14.1827
998,16.9695
999,15.7814
1000,17.3835
1001,14.0690
1002,14.8191
1003,16.3802
1004,13.3406
1005,16.5217
1006,17.7916
1007,13.3014
1008,18.4164
1009,16.2497
1010,10.6989
1011,10.2931
1012,10.7493
1013,13.4134
1014,10.7510
1015,13.7519
1016,13.7051
1017,10.6228
1018,14.8332
1019,14.4790
1020,14.9172
1021,14.5347
1022,16.0914
1023,11.7686
1024,13.5320
1025,12.4957
1026,15.6024
1027,12.1868
1028,11.6344
1029,19.1737
1030,10.4633
1031,14.4034
1032,10.7524
1033,11.7727
1034,12.9893
1035,18.5505
1036,12.2114
1037,15.2710
1038,13.0219
1039,12.0016
1040,11.1189
1041,11.0936
1042,11.2103
1043,11.2934
1044,10.9796
1045,10.9425
1046,9.6067
1047,12.2162
1048,14.0970
1049,12.2192
1050,9.2943
1051,9.6656
1052,9.4710
1053,8.5450
1054,10.1074
1055,9.4185
1056,8.2043
1057,9.1990
1058,12.9420
1059,9.6999
1060,11.4517
1061,8.3642
1062,9.5347
1063,10.5817
1064,8.4982
1065,11.0943
1066,13.4470
1067,10.5217
1068,10.6549
1069,13.0371
1070,12.4820
1071,12.6181
1072,11.6110
1073,10.6255
1074,13.3159
1075,11.8461
1076,12.3782
1077,15.8746
1078,16.8348
1079,18.5486
1080,14.9338
1081,15.6785
1082,18.4963
1083,13.6070
1084,15.8002
1085,15.5330
1086,17.5075
1087,17.1359
1088,17.9351
1089,18.9178
1090,17.4549
1091,16.1703
1092,12.6741
1093,14.0961
1094,14.5457
1095,17.0578
1096,18.2392
1097,11.7342
1098,16.6885
1099,13.6322
1100,14.4500
1101,14.9142
1102,13.8735
1103,13.2334
1104,13.4881
1105,11.1980
1106,12.5787
1107,13.8836
1108,15.8780
1109,18.8818
1110,17.2903
1111,14.4723
1112,16.6176
1113,18.1580
1114,9.4572
1115,15.1203
1116,9.8718
1117,12.5434
1118,13.8235
1119,10.9511
1120,10.5045
1121,9.9905
1122,10.8950
1123,9.0421
1124,10.6236
1125,10.4227
1126,13.7316
1127,12.0076
1128,16.0422
1129,14.3457
1130,12.8617
1131,12.1789
1132,12.0825
1133,12.6749
1134,13.0551
1135,15.7884
1136,14.1376
1137,12.2974
1138,16.8469
1139,13.6870
1140,16.2414
1141,12.5154
1142,13.9097
1143,11.0409
1144,11.5607
1145,13.2145
1146,10.7747
1147,10.0392
1148,10.3687
1149,9.8966
1150,8.9509
1151,8.5535
1152,8.6961
1153,9.3169
1154,11.0435
1155,8.2839
1156,9.6019
1157,8.8298
1158,9.7871
1159,11.7959
1160,8.7629
1161,9.6224
1162,8.8977
1163,8.3551
1164,9.6442
1165,12.1776
1166,11.2960
1167,11.3581
1168,11.1357
1169,13.0194
1170,14.9321
1171,14.3634
1172,15.3995
1173,14.2600
1174,12.8623
1175,16.6610
1176,13.5840
1177,14.0690
1178,15.6269
1179,20.9283
1180,18.4146
1181,20.0463
1182,16.9153
1183,15.1220
1184,16.6712
1185,15.9593
1186,14.4992
1187,18.2212
1188,17.0008
1189,16.0670
1190,17.3346
1191,17.6321
1192,14.5976
1193,16.7376
1194,14.3718
1195,19.4458
1196,17.5513
1197,16.8211
1198,18.1270
1199,16.2917
1200,19.2761
1201,16.9351
1202,17.7850
1203,16.9463
1204,13.9612
1205,13.6575
1206,15.5861
1207,17.5068
1208,16.0676
1209,11.7699
1210,16.3498
1211,15.2217
1212,15.8756
1213,12.6153
1214,11.5966
1215,13.2797
1216,12.8353
1217,13.9978
1218,13.0830
1219,11.2650
1220,9.9461
1221,10.7484
1222,11.2408
1223,15.5924
1224,13.0812
1225,14.2718
1226,13.5293
1227,14.6616
1228,12.3655
1229,12.8048
1230,14.1633
1231,17.6921
1232,12.9696
1233,11.2617
1234,13.0545
1235,13.3964
1236,16.2903
1237,16.7752
1238,16.2114
1239,13.2783
1240,15.0516
1241,14.0326
1242,14.7142
1243,13.3746
1244,10.0629
1245,13.0638
1246,14.4538
1247,12.4145
1248,12.2788
1249,11.8181
1250,11.6369
1251,12.9761
1252,13.5205
1253,13.5851
1254,10.2655
1255,10.4863
1256,11.7423
1257,11.6350
1258,14.8727
1259,11.7270
1260,11.0281
1261,10.7973
1262,8.7509
1263,10.2288
1264,8.7061
1265,10.2613
1266,11.6998
1267,8.0314
1268,10.9195
1269,15.3087
1270,14.4484
1271,13.9150
1272,13.2898
1273,15.3067
1274,11.1563
1275,12.6559
1276,12.1621
1277,11.1977
1278,19.9532
1279,10.8793
1280,17.1083
1281,16.6095
1282,16.5284
1283,17.0191
1284,16.0473
1285,15.2503
1286,19.7507
1287,15.9947
1288,16.7676
1289,12.7202
1290,16.4401
1291,19.2898
1292,19.7499
1293,19.6732
1294,18.9702
1295,18.6805
1296,14.3213
1297,14.8865
1298,11.8662
1299,13.3532
1300,15.9997
1301,11.8540
1302,15.7516
1303,16.3268
1304,12.4314
1305,14.5927
1306,14.5856
1307,11.9379
1308,11.5756
1309,10.0238
1310,13.2205
1311,13.3574
1312,11.4816
1313,12.0067
1314,13.7276
1315,14.0176
1316,15.5678
1317,15.4607
1318,17.5559
1319,11.6486
1320,13.9504
1321,17.8368
1322,12.6688
1323,16.0636
1324,14.4217
1325,16.0590
1326,18.0820
1327,18.7469
1328,19.0064
1329,17.9836
1330,17.8370
1331,14.1326
1332,15.4582
1333,13.9648
1334,10.7470
1335,16.4933
1336,12.9261
1337,11.7261
1338,18.3782
1339,21.0625
1340,17.8333
1341,19.4410
1342,17.7490
1343,17.2500
1344,18.8592
1345,17.4674
1346,16.5970
1347,18.9478
1348,16.3874
1349,16.9564
1350,17.9792
1351,12.2466
1352,17.5090
1353,14.4379
1354,12.8327
1355,12.9162
1356,16.0997
1357,19.8084
1358,17.5490
1359,15.7404
1360,15.2609
1361,14.6944
1362,13.8032
1363,15.4204
1364,14.4192
1365,12.9859
1366,14.7173
1367,15.7257
1368,11.3473
1369,10.4267
1370,10.1995
1371,12.5949
1372,14.7219
1373,12.8639
1374,11.2739
1375,10.9438
1376,9.4267
1377,12.1916
1378,16.3160
1379,14.7545
1380,15.6887
1381,10.8234
1382,10.2971
1383,12.6300
1384,13.2890
1385,14.4695
1386,10.0457
1387,13.1677
1388,11.0047
1389,13.0886
1390,14.3687
1391,10.0960
1392,32.5638
1393,15.0658
1394,20.9781
1395,13.6362
1396,15.0183
1397,13.1579
1398,19.0529
1399,10.9452
1400,18.3934
1401,14.6893
1402,14.3054
1403,19.5142
1404,15.7544
1405,17.7065
1406,14.0009
1407,14.3820
1408,18.4208
1409,13.4124
1410,17.0665
1411,15.4090
1412,12.7700
1413,13.4825
1414,9.7909
1415,13.9595
1416,12.9715
1417,11.4494
1418,12.1225
1419,11.1549
1420,12.1989
1421,12.0409
1422,10.1783
1423,11.6239
1424,11.1742
1425,11.3113
1426,10.8726
1427,9.6112
1428,11.3752
1429,10.5687
1430,13.0506
1431,10.1837
1432,14.6814
1433,15.9429
1434,14.3395
1435,11.7774
1436,12.1179
1437,13.2839
1438,17.1264
1439,17.8553
1440,15.6761
1441,16.5503
1442,14.4816
1443,13.9993
1444,18.3168
1445,15.8904
1446,14.9736
1447,16.3322
1448,16.0225
1449,13.5834
1450,20.9696
1451,17.8994
1452,19.6866
1453,17.7740
1454,18.8653
1455,16.6095
1456,17.8369
1457,17.5879
1458,16.5888
1459,17.2153
1460,13.9635
1461,18.6901
1462,16.5720
1463,15.0546
1464,17.9627
1465,19.1591
1466,15.9491
1467,15.2160
1468,12.9560
1469,16.1143
1470,10.0037
1471,10.0334
1472,11.1578
1473,7.8414
1474,8.6094
1475,8.2263
1476,8.7564
1477,8.7998
1478,8.9050
1479,8.3638
1480,8.6357
1481,8.5314
1482,7.8834
1483,8.1322
1484,8.4677
1485,9.2185
1486,8.7155
1487,8.7701
1488,9.3141
1489,8.7325
1490,8.7649
1491,8.5941
1492,10.3983
1493,9.5150
1494,15.3030
1495,13.5113
1496,11.4278
1497,16.7008
1498,19.2281
1499,17.3583
1500,18.7596
1501,14.8724
1502,14.7746
1503,13.8608
1504,19.0295
1505,17.4177
1506,19.2698
1507,19.1520
1508,10.6958
1509,14.7890
1510,15.7924
1511,18.1440
1512,13.9636
1513,13.3414
1514,18.1849
1515,15.5011
1516,16.1293
1517,14.3990
1518,17.1286
1519,12.1338
1520,12.7436
1521,15.6549
1522,9.8450
1523,11.7657
1524,10.7377
1525,14.7181
1526,13.0474
1527,16.7519
1528,14.8137
1529,13.5773
1530,12.7524
1531,14.9227
1532,12.4740
1533,14.3670
1534,15.8660
1535,12.7594
1536,11.2567
1537,13.3919
1538,14.0430
1539,13.5126
1540,13.5368
1541,12.7962
1542,15.2931
1543,13.5890
1544,14.3882
1545,12.5831
1546,16.7364
1547,16.1957
1548,13.4169
1549,13.6688
1550,16.5935
1551,16.3418
1552,17.5084
1553,17.7416
1554,16.6504
1555,17.1493
1556,16.6338
1557,14.0500
1558,18.3657
1559,15.0686
1560,18.5665
1561,18.5028
1562,17.8351
1563,15.6792
1564,17.0862
1565,15.8908
1566,15.2515
1567,13.5070
1568,15.8557
1569,14.2986
1570,13.5444
1571,17.9793
1572,15.9936
1573,15.3580
1574,15.8924
1575,19.0802
1576,16.9066
1577,13.8318
1578,11.2179
1579,11.2831
1580,8.5020
1581,6.8643
1582,9.2323
1583,11.2120
1584,8.5002
1585,10.1112
1586,10.4081
1587,8.6319
1588,8.5202
1589,8.6655
1590,9.4725
1591,8.1798
1592,9.0962
1593,9.4629
1594,8.9950
1595,7.9725
1596,7.4089
1597,8.5261
1598,7.4175
1599,7.1108
1600,8.1945
1601,9.5900
1602,11.7815
1603,10.2902
1604,13.3824
1605,11.6499
1606,18.9034
1607,12.4151
1608,17.0351
1609,10.5486
1610,13.1583
1611,10.8023
1612,11.5006
1613,10.8712
1614,15.2325
1615,12.3054
1616,10.1827
1617,12.6406
1618,15.5430
1619,14.8806
1620,13.5124
1621,14.3298
1622,14.2835
1623,14.0239
1624,13.0848
1625,15.8358
1626,13.3299
1627,17.3602
1628,14.0306
1629,15.3403
1630,16.2359
1631,15.9868
1632,17.9134
1633,14.3745
1634,14.1500
1635,13.9329
1636,19.2898
1637,12.7514
1638,20.4179
1639,19.9527
1640,17.1053
1641,16.9716
1642,17.5346
1643,17.6031
1644,20.2268
1645,16.0779
1646,17.1476
1647,16.5176
1648,15.3628
1649,12.5216
1650,16.9518
1651,18.3041
1652,16.2279
1653,16.7616
1654,17.0550
1655,13.7476
1656,14.7614
1657,17.1974
1658,14.7376
1659,16.3483
1660,11.3093
1661,17.1167
1662,17.1449
1663,16.7245
1664,16.7922
1665,14.3483
1666,15.0190
1667,21.1330
1668,17.1172
1669,16.9488
1670,14.9652
1671,12.6828
1672,18.5257
1673,17.4259
1674,14.6750
1675,17.8382
1676,13.2291
1677,12.9890
1678,13.2334
1679,13.0862
1680,14.1816
1681,14.3720
1682,13.7152
1683,13.0445
1684,12.4190
1685,16.2367
1686,13.3092
1687,14.8331
1688,13.2314
1689,11.3403
1690,11.5902
1691,9.8442
1692,12.0245
1693,11.8148
1694,10.4915
1695,10.6540
1696,11.1500
1697,12.0893
1698,10.5728
1699,9.9518
1700,13.5488
1701,12.4595
1702,9.9769
1703,9.1176
1704,12.8715
1705,13.6734
1706,13.6475
1707,14.2719
1708,12.7781
1709,9.7676
1710,11.0942
1711,8.8235
1712,10.9297
1713,10.1678
1714,11.1491
1715,11.2467
1716,11.6903
1717,9.1145
1718,9.5979
1719,9.8107
1720,10.6572
1721,10.5650
1722,10.4716
1723,10.9141
1724,10.7075
1725,12.1590
1726,16.1621
1727,15.9069
1728,12.7814
1729,9.8398
1730,12.5609
1731,14.3201
1732,15.4150
1733,14.6628
1734,16.3214
1735,16.3047
1736,15.3609
1737,12.3817
1738,17.7826
1739,15.3905
1740,17.3497
1741,20.2903
1742,16.9524
1743,19.7358
1744,17.3932
1745,14.5688
1746,18.1257
1747,15.6213
1748,19.6845
1749,20.2977
1750,16.3183
1751,11.8753
1752,14.2354
1753,16.3860
1754,15.0607
1755,14.1881
1756,14.4611
1757,14.4994
1758,19.7465
1759,15.8786
1760,12.1527
1761,14.9321
1762,13.5517
1763,16.7499
1764,18.3400
1765,17.4259
1766,17.3532
1767,17.6607
1768,14.8088
1769,14.5860
1770,17.7236
1771,16.7546
1772,16.6153
1773,13.5115
1774,13.8801
1775,15.9247
1776,15.0839
1777,15.2184
1778,17.5635
1779,11.2489
1780,15.9041
1781,15.6903
1782,17.5597
1783,10.2522
1784,9.1455
1785,9.9837
1786,11.1993
1787,9.6958
1788,10.3728
1789,11.1961
1790,11.0597
1791,9.0159
1792,8.8224
1793,8.7181
1794,9.3620
1795,9.5309
1796,8.6657
1797,10.3518
1798,8.8011
1799,8.0503
1800,7.6385
1801,7.7841
1802,8.2356
1803,9.7719
1804,9.5906
1805,8.8693
1806,8.8936
1807,9.8086
1808,12.3965
1809,11.0328
1810,13.9997
1811,9.8269
1812,11.6533
1813,8.8690
1814,8.4483
1815,9.2871
1816,9.4016
1817,14.0187
1818,13.1346
1819,11.0642
1820,11.6347
1821,10.9947
1822,13.2666
1823,12.5198
1824,12.1283
1825,13.5223
1826,11.2954
1827,13.5049
1828,16.5521
1829,13.8734
1830,11.5156
1831,10.6793
1832,14.6678
1833,18.9162
1834,13.3548
1835,12.2867
1836,12.1155
1837,14.8284
1838,17.9755
1839,12.5241
1840,13.5605
1841,13.5164
1842,15.5188
1843,20.1091
1844,17.6084
1845,14.9815
1846,16.2251
1847,17.0966
1848,16.6593
1849,13.5127
1850,15.9915
1851,25.8348
1852,23.5966
1853,21.8950
1854,22.1292
1855,19.8452
1856,22.5282
1857,20.6905
1858,21.3865
1859,19.4598
1860,18.9880
1861,21.4345
1862,20.2683
1863,18.1568
1864,19.7750
1865,18.5367
1866,21.5482
1867,19.7472
1868,19.0596
1869,21.3517
1870,20.3942
1871,19.8014
1872,21.5823
