tick_id,rss_bytes
339,1020358656
340,1020358656
341,1020358656
342,1020358656
343,1020358656
344,1020358656
345,1020358656
346,1020358656
347,1020358656
348,1020362752
349,1020526592
350,1020526592
351,1020526592
352,1020526592
353,1020526592
354,1020526592
355,1020526592
356,1020526592
357,1020526592
358,1020526592
359,1020526592
360,1020526592
361,1020526592
362,1020526592
363,1020579840
364,1020579840
365,1020579840
366,1020579840
367,1020579840
368,1020579840
369,1020579840
370,1020579840
371,1020579840
372,1020579840
373,1020579840
374,1020579840
375,1020579840
376,1020604416
377,1020604416
378,1020604416
379,1020604416
380,1020604416
381,1020604416
382,1020645376
383,1020813312
384,1020813312
385,1020813312
386,1020813312
387,1020821504
388,1020837888
389,1021087744
390,1021095936
391,1021095936
392,1021095936
393,1021095936
394,1021095936
395,1021095936
396,1021128704
397,1021128704
398,1021128704
399,1021325312
400,1021325312
401,1021325312
402,1021325312
403,1021325312
404,1021329408
405,1021329408
406,1021329408
407,1021329408
408,1021329408
409,1021329408
410,1021329408
411,1021329408
412,1021329408
413,1021329408
414,1021329408
415,1021587456
416,1021587456
417,1021652992
418,1021652992
419,1021652992
420,1021652992
421,1021652992
422,1021652992
423,1021652992
424,1021652992
425,1021652992
426,1021652992
427,1021652992
428,1021652992
429,1021652992
430,1021652992
431,1021652992
432,1021652992
433,1021652992
434,1021652992
435,1021652992
436,1021652992
437,1021652992
438,1021652992
439,1021652992
440,1021652992
441,1021652992
442,1021652992
443,1021652992
444,1021652992
445,1021652992
446,1021652992
447,1021652992
448,1021652992
449,1021652992
450,1021652992
451,1021652992
452,1021652992
453,1021927424
454,1021927424
455,1021927424
456,1021927424
457,1021927424
458,1021927424
459,1021927424
460,1021927424
461,1021927424
462,1021927424
463,1021927424
464,1021927424
465,1021927424
466,1021927424
467,1021927424
468,1021927424
469,1021931520
470,1021931520
471,1021931520
472,1021931520
473,1021931520
474,1021931520
475,1021931520
476,1021931520
477,1021931520
478,1021931520
479,1021931520
480,1021931520
481,1021931520
482,1021931520
483,1021964288
484,1022038016
485,1022038016
486,1022038016
487,1022038016
488,1022038016
489,1022038016
490,1022038016
491,1022038016
492,1022038016
493,1022038016
494,1022038016
495,1022038016
496,1022038016
497,1022038016
498,1022038016
499,1022046208
500,1022308352
501,1022308352
502,1022316544
503,1022722048
504,1022726144
505,1022726144
506,1022726144
507,1022726144
508,1022726144
509,1022726144
510,1022726144
511,1022726144
512,1022726144
513,1022726144
514,1022726144
515,1022726144
516,1022726144
517,1022726144
518,1022738432
519,1023012864
520,1023012864
521,1023012864
522,1023737856
523,1024024576
524,1024024576
525,1024024576
526,1024024576
527,1024024576
528,1024024576
529,1024024576
530,1024024576
531,1024024576
532,1024024576
533,1024024576
534,1024024576
535,1024024576
536,1024024576
537,1024024576
538,1024024576
539,1024024576
540,1024024576
541,1024024576
542,1024024576
543,1024028672
544,1024028672
545,1024028672
546,1024028672
547,1024028672
548,1024028672
549,1024028672
550,1024028672
551,1024032768
552,1024032768
553,1024032768
554,1024032768
555,1024032768
556,1024032768
557,1024032768
558,1024032768
559,1024036864
560,1024036864
561,1024036864
562,1024036864
563,1024036864
564,1024323584
565,1024323584
566,1024323584
567,1024327680
568,1024327680
569,1024327680
570,1024327680
571,1024327680
572,1024327680
573,1024327680
574,1024331776
575,1024331776
576,1024331776
577,1024331776
578,1024331776
579,1024331776
580,1024331776
581,1024331776
582,1024335872
583,1024335872
584,1024335872
585,1024335872
586,1024335872
587,1024335872
588,1024335872
589,1024335872
590,1024339968
591,1024339968
592,1024339968
593,1024339968
594,1024339968
595,1024339968
596,1024339968
597,1024339968
598,1024344064
599,1024344064
600,1024352256
601,1024770048
602,1024819200
603,1024819200
604,1024819200
605,1024839680
606,1024843776
607,1024843776
608,1024843776
609,1024843776
610,1024851968
611,1025138688
612,1025138688
613,1025138688
614,1025142784
615,1025155072
616,1025445888
617,1025445888
618,1025445888
619,1025445888
620,1025445888
621,1025445888
622,1025449984
623,1025449984
624,1025449984
625,1025454080
626,1025454080
627,1025454080
628,1025458176
629,1024200704
630,1024200704
631,1024458752
632,1024458752
633,1024458752
634,1024479232
635,1024524288
636,1024524288
637,1024524288
638,1024524288
639,1024524288
640,1024524288
641,1024528384
642,1024528384
643,1024528384
644,1024528384
645,1024528384
646,1024528384
647,1024528384
648,1024528384
649,1024528384
650,1024528384
651,1024528384
652,1024528384
653,1024528384
654,1024528384
655,1024528384
656,1024528384
657,1024552960
658,1024552960
659,1024552960
660,1024552960
661,1024552960
662,1024552960
663,1024552960
664,1024552960
665,1024552960
666,1024552960
667,1024552960
668,1024552960
669,1024552960
670,1024552960
671,1024552960
672,1024552960
673,1024552960
674,1016233984
675,1016295424
676,1016307712
677,1016307712
678,1016307712
679,1016307712
680,1016307712
681,1016311808
682,1016311808
683,1016311808
684,1016311808
685,1016311808
686,1016311808
687,1016311808
688,1016311808
689,1016311808
690,1016311808
691,1016324096
692,1016324096
693,1016324096
694,1016324096
695,1016324096
696,1016324096
697,1016324096
698,1016324096
699,1016324096
700,1016324096
701,1016324096
702,1016324096
703,1016324096
704,1016324096
705,1016324096
706,1016324096
707,1016324096
708,1016324096
709,1016324096
710,1016324096
711,1016324096
712,1016365056
713,1017532416
714,1017532416
715,1017536512
716,1017602048
717,1017602048
718,1017602048
719,1017602048
720,1017602048
721,1017602048
722,1017602048
723,1017602048
724,1017602048
725,1017602048
726,1017602048
727,1017602048
728,1017602048
729,1017602048
730,1017602048
731,1017602048
732,1017602048
733,1017602048
734,1017643008
735,1017643008
736,1017643008
737,1017643008
738,1017643008
739,1017643008
740,1017733120
741,1017733120
742,1017733120
743,1017733120
744,1017733120
745,1017733120
746,1017737216
747,1017737216
748,1017737216
749,1017737216
750,1017737216
751,1017737216
752,1017737216
753,1017737216
754,1017737216
755,1017737216
756,1017737216
757,1017737216
758,1017737216
759,1017737216
760,1017737216
761,1017737216
762,1017737216
763,1017737216
764,1017737216
765,1017774080
766,1017774080
767,1017774080
768,1017774080
769,1017774080
770,1017774080
771,1017774080
772,1017774080
773,1017774080
774,1017774080
775,1017774080
776,1017774080
777,1017774080
778,1017774080
779,1017774080
780,1017774080
781,1017774080
782,1017774080
783,1017774080
784,1017774080
785,1017774080
786,1017774080
787,1017774080
788,1017774080
789,1017774080
790,1017774080
791,1017774080
792,1017774080
793,1017774080
794,1017774080
795,1017774080
796,1017774080
797,1017774080
798,1012551680
799,1012273152
800,1012281344
801,1012281344
802,1012281344
803,1012281344
804,1013002240
805,1013002240
806,1013002240
807,1013002240
808,1013002240
809,1013002240
810,1013002240
811,1013002240
812,1013002240
813,1013002240
814,1013002240
815,1013002240
816,1013002240
817,1013002240
818,1012199424
819,1012199424
820,1012199424
821,1012486144
822,1012486144
823,1012490240
824,1012490240
825,1012228096
826,983748608
827,984027136
828,984330240
829,984600576
830,984903680
831,985223168
832,985530368
833,985833472
834,986824704
835,987123712
836,987430912
837,987701248
838,988004352
839,988274688
840,988422144
841,988422144
842,988422144
843,988422144
844,988422144
845,987561984
846,987877376
847,988602368
848,988602368
849,987557888
850,988000256
851,987697152
852,987697152
853,987697152
854,987693056
855,987701248
856,987693056
857,987693056
858,987697152
859,987697152
860,987697152
861,987697152
862,987697152
863,987705344
864,987697152
865,987701248
866,987693056
867,988004352
868,988004352
869,988004352
870,988004352
871,988012544
872,988012544
873,988012544
874,988012544
875,988012544
876,988012544
877,988012544
878,988012544
879,988012544
880,988377088
881,988377088
882,988377088
883,988483584
884,988483584
885,988205056
886,988209152
887,988217344
888,988217344
889,988217344
890,988217344
891,988217344
892,988217344
893,988217344
894,988250112
895,988250112
896,988250112
897,988250112
898,988250112
899,988254208
900,988254208
901,988254208
902,988254208
903,988975104
904,988975104
905,988975104
906,988975104
907,988975104
908,988975104
909,988975104
910,988975104
911,988975104
912,988176384
913,988176384
914,988176384
915,988176384
916,988176384
917,988176384
918,988176384
919,988188672
920,988188672
921,988188672
922,988188672
923,988188672
924,988188672
925,988188672
926,988909568
927,988909568
928,988483584
929,988217344
930,988217344
931,988217344
932,988217344
933,988221440
934,988565504
935,988209152
936,988213248
937,988213248
938,988213248
939,988213248
940,988213248
941,988213248
942,988213248
943,988225536
944,988225536
945,988225536
946,988225536
947,988225536
948,988225536
949,988225536
950,988225536
951,988225536
952,988225536
953,988225536
954,988225536
955,988225536
956,988225536
957,988225536
958,989220864
959,989224960
960,989224960
961,989945856
962,989945856
963,989945856
964,989945856
965,989945856
966,989945856
967,989945856
968,989945856
969,989945856
970,989958144
971,988499968
972,988499968
973,989028352
974,988622848
975,988643328
976,988643328
977,988573696
978,988573696
979,989294592
980,988569600
981,988569600
982,988569600
983,988577792
984,988569600
985,988569600
986,988569600
987,988569600
988,988569600
989,988569600
990,988569600
991,988553216
992,988545024
993,988545024
994,988512256
995,988512256
996,988512256
997,988512256
998,988512256
999,988520448
1000,988512256
1001,988512256
1002,988512256
1003,988512256
1004,988512256
1005,988512256
1006,988512256
1007,988520448
1008,988520448
1009,988520448
1010,988512256
1011,988512256
1012,988512256
1013,988512256
1014,988512256
1015,988520448
1016,988512256
1017,988512256
1018,988512256
1019,988516352
1020,988459008
1021,988459008
1022,988463104
1023,988471296
1024,988463104
1025,988463104
1026,988463104
1027,988463104
1028,988463104
1029,988463104
1030,988471296
1031,988463104
1032,988463104
1033,988463104
1034,988463104
1035,988737536
1036,989270016
1037,989270016
1038,988893184
1039,988893184
1040,988893184
1041,988893184
1042,989270016
1043,989270016
1044,989270016
1045,989270016
1046,988782592
1047,988848128
1048,988848128
1049,988848128
1050,988848128
1051,988848128
1052,988848128
1053,988848128
1054,988848128
1055,988741632
1056,988741632
1057,988741632
1058,988741632
1059,988741632
1060,988741632
1061,988741632
1062,988749824
1063,988749824
1064,989249536
1065,989249536
1066,989249536
1067,989351936
1068,989351936
1069,989351936
1070,989356032
1071,988901376
1072,988901376
1073,988901376
1074,988901376
1075,988901376
1076,988901376
1077,988901376
1078,988975104
1079,988975104
1080,988880896
1081,988880896
1082,988880896
1083,988880896
1084,988880896
1085,988880896
1086,988889088
1087,988889088
1088,988889088
1089,988889088
1090,988889088
1091,988889088
1092,988889088
1093,988889088
1094,988893184
1095,988893184
1096,988893184
1097,988893184
1098,988893184
1099,988893184
1100,988860416
1101,988860416
1102,988868608
1103,988868608
1104,988835840
1105,988835840
1106,988835840
1107,988835840
1108,988835840
1109,988835840
1110,988844032
1111,988844032
1112,988844032
1113,988844032
1114,988844032
1115,988844032
1116,988844032
1117,988844032
1118,988844032
1119,988844032
1120,988844032
1121,988794880
1122,988794880
1123,988794880
1124,988794880
1125,988803072
1126,988803072
1127,988819456
1128,989257728
1129,989257728
1130,989282304
1131,989282304
1132,989282304
1133,989335552
1134,989339648
1135,989339648
1136,989339648
1137,989339648
1138,989339648
1139,989470720
1140,989470720
1141,989421568
1142,989425664
1143,988860416
1144,988860416
1145,988860416
1146,988860416
1147,988860416
1148,988860416
1149,988860416
1150,988868608
1151,988868608
1152,988868608
1153,988868608
1154,988872704
1155,988872704
1156,988872704
1157,988872704
1158,988872704
1159,988872704
1160,988872704
1161,987586560
1162,987586560
1163,987586560
1164,987586560
1165,987586560
1166,988241920
1167,987820032
1168,987820032
1169,987820032
1170,987820032
1171,988291072
1172,988291072
1173,988291072
1174,988295168
1175,988315648
1176,988315648
1177,988315648
1178,988315648
1179,987799552
1180,987799552
1181,987168768
1182,987234304
1183,987234304
1184,987136000
1185,987136000
1186,987136000
1187,987136000
1188,987136000
1189,987136000
1190,987144192
1191,987144192
1192,987144192
1193,987144192
1194,987144192
1195,987148288
1196,987148288
1197,987111424
1198,987119616
1199,987119616
1200,987119616
1201,990306304
1202,990306304
1203,990306304
1204,990306304
1205,990347264
1206,989732864
1207,989732864
1208,989732864
1209,989732864
1210,989732864
1211,989732864
1212,989732864
1213,989732864
1214,989736960
1215,989736960
1216,989736960
1217,989736960
1218,989736960
1219,989736960
1220,989736960
1221,989736960
1222,989736960
1223,989749248
1224,990253056
1225,990253056
1226,990253056
1227,990253056
1228,990253056
1229,990330880
1230,990334976
1231,990367744
1232,990367744
1233,990367744
1234,990367744
1235,990367744
1236,990425088
1237,990609408
1238,990609408
1239,990609408
1240,990609408
1241,990609408
1242,990609408
1243,990609408
1244,990609408
1245,990609408
1246,990609408
1247,990609408
1248,990609408
1249,990609408
1250,990609408
1251,990609408
1252,990609408
1253,990609408
1254,990609408
1255,990609408
1256,990658560
1257,990658560
1258,990658560
1259,990658560
1260,990658560
1261,990658560
1262,990658560
1263,990658560
1264,990658560
1265,990658560
1266,990658560
1267,990658560
1268,990658560
1269,990674944
1270,990777344
1271,990777344
1272,990777344
1273,990777344
1274,990777344
1275,990777344
1276,990777344
1277,990777344
1278,991289344
1279,991604736
1280,991604736
1281,991604736
1282,991604736
1283,991604736
1284,991604736
1285,991604736
1286,991604736
1287,991604736
1288,991604736
1289,991604736
1290,991604736
1291,991604736
1292,991604736
1293,991604736
1294,991604736
1295,991604736
1296,991604736
1297,991604736
1298,991604736
1299,991604736
1300,991604736
1301,991604736
1302,991604736
1303,991604736
1304,991604736
1305,991604736
1306,991604736
1307,991604736
1308,991604736
1309,991604736
1310,991604736
1311,991604736
1312,991604736
1313,991604736
1314,991604736
1315,991604736
1316,991604736
1317,991604736
1318,991604736
1319,991604736
1320,991604736
1321,991625216
1322,992399360
1323,992399360
1324,992399360
1325,992399360
1326,992399360
1327,992399360
1328,993054720
1329,993054720
1330,993054720
1331,993054720
1332,993054720
1333,993054720
1334,993054720
1335,993054720
1336,993054720
1337,993054720
1338,993054720
1339,993116160
1340,993144832
1341,993144832
1342,993144832
1343,993144832
1344,993144832
1345,993144832
1346,993144832
1347,993144832
1348,993144832
1349,993144832
1350,993144832
1351,993144832
1352,993144832
1353,993144832
1354,993144832
1355,993144832
1356,993144832
1357,993144832
1358,993144832
1359,993144832
1360,993144832
1361,993144832
1362,993144832
1363,993144832
1364,993144832
1365,993144832
1366,993144832
1367,993144832
1368,993144832
1369,993144832
1370,993144832
1371,993144832
1372,993144832
1373,993144832
1374,993144832
1375,993144832
1376,993144832
1377,993144832
1378,993144832
1379,993148928
1380,993148928
1381,993148928
1382,993148928
1383,993148928
1384,993148928
1385,993148928
1386,993148928
1387,993148928
1388,993148928
1389,993148928
1390,993173504
1391,993173504
1392,993173504
1393,993173504
1394,993230848
1395,993230848
1396,993230848
1397,993230848
1398,993230848
1399,993230848
1400,993230848
1401,993230848
1402,993230848
1403,993230848
1404,992030720
1405,992030720
1406,992034816
1407,992034816
1408,992034816
1409,992034816
1410,992034816
1411,992034816
1412,992034816
1413,992034816
1414,992034816
1415,992034816
1416,992034816
1417,992034816
1418,992034816
1419,992034816
1420,992034816
1421,992034816
1422,992034816
1423,992034816
1424,992034816
1425,992034816
1426,992034816
1427,992034816
1428,992034816
1429,992034816
1430,992034816
1431,992034816
1432,992034816
1433,992034816
1434,992034816
1435,992034816
1436,992034816
1437,992034816
1438,992583680
1439,992583680
1440,992583680
1441,992583680
1442,992583680
1443,992583680
1444,992583680
1445,992583680
1446,992583680
1447,992583680
1448,992583680
1449,992583680
1450,992583680
1451,988729344
1452,989306880
1453,989306880
1454,989315072
1455,989315072
1456,989315072
1457,989315072
1458,989315072
1459,989315072
1460,989315072
1461,989315072
1462,989315072
1463,989315072
1464,989315072
1465,989315072
1466,989315072
1467,989315072
1468,989315072
1469,989315072
1470,989315072
1471,989315072
1472,989315072
1473,988790784
1474,988790784
1475,988790784
1476,988790784
1477,988790784
1478,988798976
1479,988798976
1480,988798976
1481,988753920
1482,988753920
1483,988753920
1484,988753920
1485,988753920
1486,988893184
1487,988893184
1488,988893184
1489,988893184
1490,988893184
1491,988893184
1492,988893184
1493,988893184
1494,988893184
1495,989884416
1496,989126656
1497,989126656
1498,989913088
1499,990146560
1500,990146560
1501,990146560
1502,990154752
1503,990154752
1504,990154752
1505,990154752
1506,990154752
1507,990154752
1508,990154752
1509,990154752
1510,990154752
1511,990154752
1512,990154752
1513,990154752
1514,990171136
1515,990171136
1516,990171136
1517,990171136
1518,990171136
1519,990171136
1520,990171136
1521,990171136
1522,990171136
1523,990171136
1524,989523968
1525,989880320
1526,991514624
1527,991444992
1528,991784960
1529,991916032
1530,991916032
1531,991916032
1532,991916032
1533,991940608
1534,991948800
1535,991948800
1536,991948800
1537,991948800
1538,991948800
1539,991948800
1540,991948800
1541,991948800
1542,991948800
1543,991948800
1544,991948800
1545,991948800
1546,991948800
1547,991768576
1548,991768576
1549,991772672
1550,991793152
1551,991801344
1552,991801344
1553,991801344
1554,991805440
1555,991805440
1556,991805440
1557,991805440
1558,991805440
1559,991805440
1560,991805440
1561,991805440
1562,991805440
1563,991805440
1564,991805440
1565,991805440
1566,991805440
1567,991805440
1568,991805440
1569,991805440
1570,991805440
1571,991805440
1572,991805440
1573,991805440
1574,991805440
1575,991805440
1576,991744000
1577,991744000
1578,991744000
1579,991744000
1580,991744000
1581,991744000
1582,991752192
1583,991752192
1584,991752192
1585,991752192
1586,991752192
1587,991752192
1588,991752192
1589,991752192
1590,991752192
1591,991752192
1592,991752192
1593,991752192
1594,993718272
1595,993730560
1596,993730560
1597,993730560
1598,993738752
1599,993738752
1600,993738752
1601,993738752
1602,994263040
1603,994357248
1604,994357248
1605,994377728
1606,994377728
1607,994377728
1608,994377728
1609,994377728
1610,994377728
1611,994377728
1612,994377728
1613,994377728
1614,994377728
1615,994377728
1616,994377728
1617,994377728
1618,994377728
1619,994377728
1620,994455552
1621,994459648
1622,994459648
1623,994459648
1624,994459648
1625,994459648
1626,994480128
1627,994480128
1628,994480128
1629,994480128
1630,994480128
1631,994660352
1632,995053568
1633,995446784
1634,995807232
1635,996200448
1636,996569088
1637,996622336
1638,996622336
1639,996622336
1640,996622336
1641,996622336
1642,996622336
1643,996622336
1644,996622336
1645,996622336
1646,996622336
1647,996622336
1648,995991552
1649,994336768
1650,994336768
1651,994336768
1652,994344960
1653,994344960
1654,994344960
1655,994344960
1656,994344960
1657,994344960
1658,994344960
1659,994344960
1660,994344960
1661,994344960
1662,994344960
1663,994344960
1664,994344960
1665,994344960
1666,994344960
1667,994344960
1668,994344960
1669,994344960
1670,994344960
1671,994344960
1672,994344960
1673,994344960
1674,994344960
1675,994344960
1676,994344960
1677,994344960
1678,994344960
1679,994344960
1680,994344960
1681,994344960
1682,994344960
1683,994344960
1684,994344960
1685,994344960
1686,994344960
1687,994344960
1688,994344960
1689,994344960
1690,994344960
1691,994344960
1692,993767424
1693,993767424
1694,993767424
1695,993767424
1696,993767424
1697,993767424
1698,993767424
1699,993767424
1700,993767424
1701,993767424
1702,993689600
1703,993689600
1704,994361344
1705,994914304
1706,994918400
1707,994918400
1708,994926592
1709,994926592
1710,994926592
1711,994926592
1712,994926592
1713,994926592
1714,994926592
1715,994942976
1716,994947072
1717,994947072
1718,994947072
1719,994947072
1720,994947072
1721,994947072
1722,994947072
1723,994947072
1724,994947072
1725,994947072
1726,995074048
1727,994418688
1728,994418688
1729,994418688
1730,994418688
1731,994426880
1732,994426880
1733,994426880
1734,994426880
1735,994426880
1736,994426880
1737,994426880
1738,994426880
1739,994426880
1740,995037184
1741,995037184
1742,995041280
1743,995041280
1744,995041280
1745,995041280
1746,995041280
1747,995045376
1748,995045376
1749,994435072
1750,994435072
1751,994435072
1752,994435072
1753,994390016
1754,994390016
1755,994398208
1756,994398208
1757,994398208
1758,994398208
1759,994398208
1760,994398208
1761,994398208
1762,994398208
1763,994398208
1764,994398208
1765,994398208
1766,994398208
1767,994398208
1768,994398208
1769,994398208
1770,994398208
1771,994398208
1772,994398208
1773,994398208
1774,994398208
1775,994398208
1776,994398208
1777,994398208
1778,994398208
1779,994398208
1780,994336768
1781,994336768
1782,994336768
1783,994336768
1784,994336768
1785,994336768
1786,994344960
1787,994344960
1788,994344960
1789,994344960
1790,994344960
1791,994344960
1792,994344960
1793,994344960
1794,994344960
1795,994344960
1796,994344960
1797,994344960
1798,994344960
1799,994349056
1800,994349056
1801,995966976
1802,995975168
1803,995975168
1804,995975168
1805,996450304
1806,996450304
1807,996450304
1808,996450304
1809,996585472
1810,996585472
1811,996585472
1812,996585472
1813,996585472
1814,996585472
1815,996585472
1816,996585472
1817,996585472
1818,996700160
1819,996700160
1820,996700160
1821,996700160
1822,996700160
1823,996700160
1824,997699584
1825,997699584
1826,997699584
1827,997699584
1828,997699584
1829,997699584
1830,997699584
1831,997699584
1832,997699584
1833,997699584
1834,997699584
1835,997699584
1836,997699584
1837,997933056
1838,998821888
1839,998821888
1840,998821888
1841,998821888
1842,998821888
1843,998821888
1844,998821888
1845,998821888
1846,998821888
1847,998821888
1848,998821888
1849,998821888
1850,998821888
1851,998821888
1852,996220928
1853,996220928
1854,996220928
1855,996225024
1856,996225024
1857,996229120
1858,996233216
1859,995880960
1860,995880960
1861,995880960
1862,995880960
1863,995880960
1864,995880960
1865,995880960
1866,995885056
1867,995885056
1868,995885056
1869,995885056
1870,995885056
1871,995885056
1872,995885056
1873,995885056
1874,995827712
1875,995827712
1876,995827712
1877,995827712
1878,995827712
1879,995827712
1880,995827712
1881,995827712
1882,995827712
1883,995827712
1884,995827712
1885,995827712
1886,995827712
1887,995827712
1888,995827712
1889,995827712
1890,995827712
1891,995766272
1892,995766272
1893,995766272
1894,995766272
1895,995766272
1896,995766272
1897,995782656
1898,995725312
1899,995729408
1900,995729408
1901,995729408
1902,995729408
1903,995729408
1904,995729408
1905,995729408
1906,995729408
1907,995729408
1908,995729408
1909,995729408
1910,995729408
1911,995729408
1912,995729408
1913,995729408
1914,995729408
1915,995729408
1916,995729408
1917,995729408
1918,995729408
1919,995729408
1920,995729408
1921,995729408
1922,995729408
1923,995729408
1924,995729408
1925,995729408
1926,995729408
1927,995991552
1928,997502976
1929,997502976
1930,997502976
1931,996765696
1932,996773888
1933,996773888
1934,996773888
1935,996773888
1936,996773888
1937,996700160
1938,996700160
1939,996937728
1940,998481920
1941,998486016
1942,998486016
1943,998486016
1944,998486016
1945,998486016
1946,998486016
1947,998486016
1948,998486016
1949,998486016
1950,998486016
1951,998486016
1952,998486016
1953,998486016
1954,998486016
1955,998486016
1956,997871616
1957,998244352
1958,999657472
1959,999657472
1960,999657472
1961,999657472
1962,999899136
1963,1000779776
1964,1000779776
1965,1000779776
1966,1000779776
1967,1000779776
1968,1000779776
1969,999878656
1970,999878656
1971,999878656
1972,999878656
1973,999886848
1974,999886848
1975,999886848
1976,999886848
1977,999886848
1978,999886848
1979,999886848
1980,999821312
1981,999829504
1982,999829504
1983,999829504
1984,999829504
1985,999829504
1986,999829504
1987,999829504
1988,999829504
1989,999829504
1990,999829504
1991,999829504
1992,999829504
1993,1000452096
1994,999993344
1995,999993344
1996,999993344
1997,1000001536
1998,1000001536
1999,1000001536
2000,1000001536
2001,1000001536
2002,1000001536
2003,1000001536
2004,1000001536
2005,1000005632
2006,1000005632
2007,1000005632
2008,1000005632
2009,1000005632
2010,1000005632
2011,1000005632
2012,1000005632
2013,1000005632
2014,1000005632
2015,1000009728
2016,1000009728
2017,1000009728
